uniqueID,waterYr,date,timeEST,site,pH,pHmetrohm,DIC,spCond,temp,ANCMet,gageHt,hydroGraph,flowGageHt,precipCatch,fieldCode,notes,datetime,Ca,Mg,K,Na,TMAl,OMAl,Al_ICP,NH4,SO4,NO3,Cl,PO4,DOC,TDN,DON,SiO2,Mn,Fe,F,cationCharge,anionCharge,theoryCond,ionBalance,ionError,duplicate,sampleType
W3_20130715_1010,2013,7/15/13,10:10,W3,5.93,NA,38,10,16.1,NA,0.271, L ,2.8374,NA,NA,NA,7/15/13 10:10,0.6777,0.1933,0.099,1.3574,0.0433,0.0312,0.1186,0.0032,2.9366,0.0462,0.384,0.0041,2.2648,0.1036,0.0923,6.1838,0.0025,0.0125,0.0337,117.4714,-96.5358,13.5067,20.9355,0.1957,,Routine
W3_20130722_0940,2013,7/22/13,9:40,W3,5.86,NA,61,11.8,15.6,NA,0.184, L ,1.0904,NA,NA,NA,7/22/13 9:40,0.7256,0.1978,0.0875,1.1011,0.0471,0.0277,0.1032,0.0032,3.0326,0.0474,0.4244,0.001,2.3252,0.1013,0.0914,6.632,0.0052,0.0125,0.0461,109.4077,-107.0997,13.7748,2.308,0.0213,,Routine
W3_20130729_0935,2013,7/29/13,9:35,W3,5.98,NA,50,11.3,15.3,NA,0.274, L ,2.9156,NA,NA,NA,7/29/13 9:35,0.6992,0.1873,0.1022,1.0269,0.0467,0.0281,0.112,0.0032,2.8905,0.089,0.4406,0.001,2.4851,0.0973,0.0757,6.0654,0.0054,0.0125,0.1046,104.0004,-104.9693,13.226,-0.9689,-0.0093,,Routine
W3_20130805_1010,2013,8/5/13,10:10,W3,6.05,NA,50,11,13,NA,0.26, N ,2.5614,NA,NA,NA,8/5/13 10:10,0.6992,0.2085,0.0728,1.1938,0.0434,0.029,0.1012,0.0032,2.8975,0.0651,0.3637,0.0072,2.2188,0.0867,0.0745,6.4007,0.0025,0.0125,0.0453,111.7325,-100.2242,13.2548,11.5083,0.1086,,Routine
W3_20130812_1045,2013,8/12/13,10:45,W3,6.07,NA,55,11.2,14.2,NA,0.18, N ,1.0328,NA,NA,NA,8/12/13 10:45,0.6748,0.1952,0.082,1.2218,0.0422,0.0288,0.1054,0.0032,2.9628,0.0948,0.3734,0.0022,2.1967,0.1139,0.0907,6.2037,0.0025,0.0125,0.0713,110.7064,-101.7467,13.3276,8.9597,0.0843,,Routine
W3_20130819_1145,2013,8/19/13,11:45,W3,6.12,NA,63,12.5,14.7,NA,0.168, L ,0.871,NA,NA,NA,8/19/13 11:45,0.814,0.2281,0.0835,1.358,0.0363,0.0252,0.0962,0.0032,3.2452,0.1494,0.3544,0.0022,2.0885,0.1266,0.092,6.9069,0.0025,0.0125,0.0275,125.5685,-113.9349,14.8679,11.6336,0.0971,,Routine
W3_20130826_1040,2013,8/26/13,10:40,W3,6.2,NA,85,15.1,14.6,NA,0.11, L ,0.306,NA,NA,NA,8/26/13 10:40,0.8267,0.2694,0.1538,1.612,0.034,0.0238,0.1165,0.0066,3.6405,0.2741,0.4486,0.0032,2.0603,0.1457,0.0786,8.1836,0.0057,0.0125,0.0417,142.2597,-136.081,17.1259,6.1787,0.0444,,Routine
W3_20130903_0950,2013,9/3/13,9:50,W3,5.99,NA,36,11.3,15.5,NA,0.359, L ,5.683,NA,NA,NA,9/3/13 9:50,0.7713,0.2098,0.0989,1.3001,0.0507,0.0356,0.1257,0.0032,2.8318,0.3458,0.3377,0.0029,2.8156,0.1913,0.1093,6.1862,0.0062,0.0125,0.047,121.6743,-105.1187,14.1222,16.5556,0.146,,Routine
W3_20130909_1045,2013,9/9/13,10:45,W3,6.26,NA,63,12.9,10.5,NA,0.139, L ,0.5454,NA,NA,NA,9/9/13 10:45,0.8798,0.2739,0.1141,1.5837,0.0358,0.0249,0.0831,0.0032,3.4808,0.1433,0.3577,0.0042,2.0253,0.1027,0.068,8.2038,0.0025,0.0125,0.0515,142.9565,-125.2109,16.4114,17.7455,0.1323,,Routine
W3_20130909_1045_Dup,2013,9/9/13,10:45,W3,6.26,NA,63,12.9,10.5,NA,0.139, L ,0.5454,NA,NA,NA,9/9/13 10:45,0.8706,0.272,0.1129,1.5912,0.0344,0.0239,0.0672,0.0032,3.4783,0.1361,0.3775,0.0051,2.0614,0.0906,0.0593,8.1185,0.0025,0.0125,0.0567,142.4868,-125.8625,16.4183,16.6243,0.1239,Dup,Routine
W3_20130916_1035,2013,9/16/13,10:35,W3,6,NA,46,11,12.2,NA,0.255, L ,2.4414,NA,NA,NA,9/16/13 10:35,0.7384,0.2018,0.0747,1.0759,0.047,0.0324,0.1256,0.0032,2.9767,0.1558,0.3179,0.003,2.3673,0.1324,0.0947,5.8812,0.0025,0.0125,0.0406,108.563,-103.1832,13.3488,5.3798,0.0508,,Routine
W3_20130923_1045,2013,9/23/13,10:45,W3,6.09,NA,38,11.2,9.9,NA,0.262, L ,2.6103,NA,NA,NA,9/23/13 10:45,0.7346,0.203,0.1012,1.0165,0.0419,0.0299,0.1063,0.0132,2.9922,0.1375,0.3357,0.0029,2.3266,0.1219,0.0807,6.0108,0.0025,0.0125,0.0352,106.3679,-104.2973,13.2285,2.0706,0.0197,,Routine
W3_20130930_0920,2013,9/30/13,9:20,W3,6.31,NA,69,13.1,10.9,NA,0.158, L ,0.7485,NA,NA,NA,9/30/13 9:20,0.804,0.2387,0.1643,1.276,0.0323,0.0238,0.0779,0.0086,3.4763,0.0547,0.3514,0.001,2.0624,0.0695,0.0505,7.3359,0.0025,0.0125,0.0413,124.0304,-124.8839,15.3533,-0.8535,-0.0069,,Routine
W3_20131007_0825,2013,10/7/13,8:25,W3,6.24,NA,56,14,10.8,NA,0.241, L ,2.1236,NA,NA,NA,10/7/13 8:25,0.7949,0.2495,0.8038,1.5249,0.0379,0.0305,0.1083,0.0032,3.4402,0.0414,0.4686,0.001,2.9712,0.1004,0.0909,6.8838,0.0133,0.0125,0.0334,152.0493,-131.9647,17.5574,20.0846,0.1414,,Routine
W3_20131015_0930,2013,10/15/13,9:30,W3,6.23,NA,61,11.9,11.1,NA,0.2, L ,1.3398,NA,NA,NA,10/15/13 9:30,0.7817,0.2354,0.2608,1.4493,0.0335,0.0261,0.0951,0.0032,3.4173,0.015,0.3587,0.001,2.2695,0.0784,0.0785,7.1491,0.0057,0.0125,0.0318,132.5784,-120.3553,15.6131,12.2232,0.0967,,Routine
W3_20131021_0840,2013,10/21/13,8:40,W3,6.2,NA,51,11.4,8.2,NA,0.241, L ,2.1236,NA,NA,NA,10/21/13 8:40,0.6534,0.2598,0.2253,1.1231,0.0372,0.0282,0.1033,0.0032,3.2716,0.015,0.3712,0.001,2.2703,0.088,0.0922,6.245,0.0053,0.0125,0.0345,113.5385,-111.3789,14.1058,2.1596,0.0192,,Routine
W3_20131028_0945,2013,10/28/13,9:45,W3,6.11,NA,60,11.9,5.7,NA,0.21, L ,1.5114,NA,NA,NA,10/28/13 9:45,0.7313,0.2787,0.1757,1.1718,0.0305,0.0245,0.107,0.0032,3.3453,0.1362,0.3815,0.001,2.0075,0.1298,0.1013,6.577,0.0025,0.0125,0.0419,119.2406,-116.7421,14.7935,2.4985,0.0212,,Routine
W3_20131104_1105,2013,11/4/13,11:05,W3,5.91,NA,40,12,4.3,NA,0.33, L ,4.6155,NA,NA,NA,11/4/13 11:05,0.6436,0.2114,0.1634,1.209,0.0439,0.0298,0.0412,0.0084,3.1179,0.7098,0.4045,0.0024,2.1356,0.2411,0.0743,0.5228,0.0025,0.0125,0.0342,112.8591,-110.89,14.3893,1.9691,0.0176,,Routine
W3_20131111_1200,2013,11/11/13,12:00,W3,5.94,NA,38,11.3,4.3,NA,0.326, L ,4.4786,NA,NA,NA,11/11/13 12:00,0.6076,0.2094,0.1822,1.4686,0.0433,0.0297,0.0721,0.0032,3.2659,0.688,0.372,0.001,2.0895,0.238,0.0807,6.2158,0.0025,0.0125,0.01,122.2342,-112.2336,14.9756,10.0007,0.0853,,Routine
W3_20131111_1200_Dup,2013,11/11/13,12:00,W3,5.94,NA,38,11.3,4.3,NA,0.326, L ,4.4786,NA,NA,NA,11/11/13 12:00,0.7052,0.2255,0.1579,1.2758,0.0406,0.0287,0.1,0.0076,3.1773,0.6636,0.3853,0.003,2.095,0.2244,0.0686,6.1637,0.0025,0.0125,0.0234,119.3699,-110.5939,14.7081,8.7761,0.0763,Dup,Routine
W3_20131118_1050,2013,11/18/13,10:50,W3,5.56,NA,31,12.2,6.5,NA,0.831, F ,45.1758,NA,911,NA,11/18/13 10:50,0.7738,0.243,0.3284,1.037,0.0894,0.0589,0.1686,0.0032,2.4379,1.7998,0.401,0.001,3.3754,0.5051,0.0958,5.5412,0.0168,0.0125,0.0281,124.988,-112.5711,15.7516,12.4168,0.1045,,Routine
W3_20131125_1035,2013,11/25/13,10:35,W3,5.83,NA,44,11.8,0.1,NA,0.304, L ,3.7687,NA,NA,NA,11/25/13 10:35,0.7389,0.2474,0.1063,1.0192,0.0387,0.0285,0.0928,0.0084,3.0974,0.9188,0.4518,0.001,2.022,0.2975,0.0834,6.0693,0.0025,0.0125,0.0548,110.5359,-111.758,14.5155,-1.222,-0.011,,Routine
W3_20131202_1215,2013,12/2/13,12:15,W3,5.67,NA,39,9.8,2.2,NA,0.362, L ,5.801,NA,NA,NA,12/2/13 12:15,0.7237,0.2327,0.1109,0.9156,0.0609,0.0351,0.0952,0.0032,2.692,1.3791,0.3865,0.0027,1.9563,0.4508,0.1376,5.3928,0.0069,0.0125,0.0454,107.0106,-105.9347,14.1727,1.0759,0.0101,,Routine
W3_20131209_1235,2013,12/9/13,12:35,W3,5.7,NA,36,11.6,0.4,NA,0.328, L ,4.5467,NA,NA,NA,12/9/13 12:35,0.7437,0.2415,0.1133,1.0189,0.0528,0.0323,0.0875,0.0032,2.8087,1.2807,0.3454,0.001,1.8333,0.3853,0.092,5.7332,0.0059,0.0125,0.0316,112.2429,-105.1401,14.3651,7.1028,0.0653,,Routine
W3_20131216_1050,2013,12/16/13,10:50,W3,5.86,NA,44,11.9,0.3,NA,0.259, L ,2.5371,NA,NA,NA,12/16/13 10:50,0.7033,0.2337,0.1291,1.1909,0.0352,0.0234,0.0985,0.0079,3.0053,1.0927,0.3225,0.0031,1.6459,0.3242,0.0713,5.9431,0.0025,0.0125,0.0304,115.1667,-107.3227,14.405,7.844,0.0705,,Routine
W3_20131223_1130,2013,12/23/13,11:30,W3,5.66,NA,36,11.6,1.4,NA,0.455, L ,10.2042,NA,NA,NA,12/23/13 11:30,0.7469,0.2362,0.1011,0.8796,0.0675,0.0347,0.1319,0.0032,2.5605,1.6119,0.4747,0.0037,1.8713,0.4495,0.0825,5.3094,0.0117,0.0125,0.0567,107.43,-108.1136,14.4074,-0.6836,-0.0063,,Routine
W3_20131230_1120,2013,12/30/13,11:20,W3,5.79,NA,37,11.9,0.7,NA,0.3, L ,3.6474,NA,NA,NA,12/30/13 11:20,0.7351,0.2376,0.1082,1.0476,0.0503,0.0283,0.103,0.0032,2.8403,1.2827,0.3382,0.0025,1.5903,0.3625,0.0695,5.8269,0.0025,0.0125,0.0326,111.9563,-107.9608,14.3724,3.9955,0.0363,,Routine
W3_20140107_0935,2013,1/7/14,9:35,W3,5.48,NA,31,13.1,0.1,NA,0.538, L ,15.4356,NA,NA,NA,1/7/14 9:35,0.7889,0.2441,0.1229,0.8715,0.0937,0.0392,0.1588,0.0092,2.4435,2.2797,0.3196,0.0034,1.9638,0.6254,0.1032,5.139,0.0142,0.0125,0.034,114.7454,-112.0056,15.4238,2.7398,0.0242,,Routine
W3_20140113_1020,2013,1/13/14,10:20,W3,5.39,NA,30,13,0.9,NA,0.566, F ,17.4964,NA,911,NA,1/13/14 10:20,0.9016,0.2572,0.2978,0.9586,0.1078,0.0448,0.1552,0.0032,2.2826,2.776,0.3086,0.001,1.9954,0.6776,0.0326,5.3961,0.0153,0.0125,0.0373,131.7015,-113.8743,16.8838,17.8272,0.1452,,Routine
W3_20140120_1140,2013,1/20/14,11:40,W3,5.59,NA,33,12.5,0.7,NA,0.355, L ,5.5278,NA,NA,NA,1/20/14 11:40,0.7996,0.2466,0.1096,0.8857,0.066,0.0341,0.1264,0.0032,2.5397,2.0969,0.3177,0.001,1.6599,0.5329,0.0592,5.8804,0.0075,0.0125,0.0311,111.6178,-108.3535,14.8372,3.2643,0.0297,,Routine
W3_20140120_1140_Dup,2013,1/20/14,11:40,W3,5.59,NA,33,12.5,0.7,NA,0.355, L ,5.5278,NA,NA,NA,1/20/14 11:40,0.8021,0.248,0.1096,0.8769,0.0667,0.0333,0.1262,0.0032,2.5441,2.1131,0.3492,0.001,1.6739,0.5257,0.0506,5.8853,0.0075,0.0125,0.0416,111.5408,-109.6652,14.9325,1.8756,0.017,Dup,Routine
W3_20140127_1010,2013,1/27/14,10:10,W3,5.77,NA,59,12.9,0.1,NA,0.323, L ,4.3775,NA,NA,NA,1/27/14 10:10,0.8324,0.2647,0.1383,0.9496,0.057,0.0298,0.0858,0.0032,2.8162,1.8313,0.4303,0.0028,1.8215,0.4618,0.0444,6.0416,0.007,0.0125,0.0547,116.3837,-119.6902,15.5192,-3.3065,-0.028,,Routine
W3_20140203_1050,2013,2/3/14,10:50,W3,5.81,NA,56,12.4,0.3,NA,0.322, L ,4.3441,NA,NA,NA,2/3/14 10:50,0.8999,0.2842,0.1637,1.23,0.0451,0.0265,0.0729,0.0032,2.9722,1.5439,0.3715,0.001,1.6477,0.4047,0.0512,6.4669,0.0091,0.0125,0.0372,132.723,-119.1981,16.2445,13.5249,0.1074,,Routine
W3_20140210_1210,2013,2/10/14,12:10,W3,5.87,NA,55,12.2,0.5,NA,0.204, L ,1.4069,NA,NA,NA,2/10/14 12:10,0.8837,0.2851,0.1531,1.1199,0.0427,0.027,0.0633,0.0032,3.0356,1.3525,0.3997,0.0026,1.5466,0.3685,0.0588,6.726,0.0068,0.0125,0.0402,126.4626,-116.6793,15.7267,9.7833,0.0805,,Routine
W3_20140217_1215,2013,2/17/14,12:15,W3,5.9,NA,50,12.6,0.6,NA,0.686, L ,28.1327,NA,911,NA,2/17/14 12:15,0.8236,0.2844,0.1841,1.1409,0.0406,0.0262,0.0699,0.0139,3.0343,1.2788,0.4315,0.001,1.6032,0.3345,0.0348,6.7362,0.0057,0.0125,0.0288,125.3921,-116.8831,15.6086,8.509,0.0702,,Routine
W3_20140224_1405,2013,2/24/14,14:05,W3,5.87,NA,54,12.6,0.9,NA,0.19, L ,1.1804,NA,NA,NA,2/24/14 14:05,0.7721,0.252,0.1388,1.0227,0.0337,0.0217,0.0678,0.0032,3.0757,1.2585,0.4081,0.0031,1.5224,0.339,0.0546,6.0779,0.0025,0.0125,0.0334,112.5794,-116.9565,14.9507,-4.3771,-0.0381,,Routine
W3_20140303_1130,2013,3/3/14,11:30,W3,5.91,NA,46,12.9,0.7,NA,0.19, L ,1.1804,NA,912,NA,3/3/14 11:30,0.7182,0.2404,0.1506,1.098,0.0333,0.0208,0.0679,0.0032,3.2008,1.1352,0.3859,0.001,1.4902,0.3227,0.063,6.2608,0.0025,0.0125,0.0372,112.3421,-117.4839,14.9289,-5.1417,-0.0447,,Routine
W3_20140310_1040,2013,3/10/14,10:40,W3,5.98,NA,49,12.9,0.8,NA,0.017, L ,0.003,NA,NA,NA,3/10/14 10:40,0.7855,0.2652,0.1611,1.1717,0.0298,0.0181,0.0588,0.0084,3.3126,1.0841,0.3927,0.003,1.5322,0.3231,0.0716,6.6032,0.0025,0.0125,0.0371,120.9365,-121.5832,15.5705,-0.6468,-0.0053,,Routine
W3_20140317_1100,2013,3/17/14,11:00,W3,6.03,NA,48,12.8,0.7,NA,0.17, L ,0.8968,NA,NA,NA,3/17/14 11:00,0.8093,0.2707,0.1491,1.0867,0.0258,0.0164,0.0611,0.0032,3.2536,1.0686,0.3972,0.001,1.5937,0.3354,0.0906,6.5659,0.0025,0.0125,0.0419,117.7207,-119.8453,15.2656,-2.1247,-0.0179,,Routine
W3_20140324_1110,2013,3/24/14,11:10,W3,6.06,NA,45,12.8,0.7,NA,0.17, L ,0.8968,NA,NA,NA,3/24/14 11:10,0.8085,0.2725,0.1514,1.0791,0.0254,0.0154,0.0584,0.0109,3.2512,0.9899,0.4264,0.0033,2.0017,0.3103,0.0783,6.5431,0.0025,0.0125,0.0351,117.88,-124.4108,15.415,-6.5309,-0.0539,,Routine
W3_20140331_1010,2013,3/31/14,10:10,W3,5.72,NA,48,12.5,0.8,NA,0.535, L ,15.2239,NA,NA,NA,3/31/14 10:10,0.8064,0.2664,0.1915,1.0616,0.0557,0.0295,0.0825,0.0068,2.8472,1.746,0.4171,0.001,1.7583,0.4354,0.0209,5.488,0.0082,0.0125,0.0353,121.7097,-114.594,15.6065,7.1157,0.0602,,Routine
W3_20140407_0845,2013,4/7/14,8:45,W3,5.56,NA,39,12,1.3,NA,0.635, L ,23.2457,NA,911,NA,4/7/14 8:45,0.8128,0.2715,0.1642,1.0511,0.0708,0.0326,0.1075,0.0032,2.5654,2.2473,0.4002,0.0021,1.7509,0.5453,0.0264,5.2927,0.0088,0.0125,0.0319,123.6281,-115.0073,15.9987,8.6208,0.0723,,Routine
W3_20140407_0845_Dup,2013,4/7/14,8:45,W3,5.56,NA,39,12,1.3,NA,0.635, L ,23.2457,NA,911,NA,4/7/14 8:45,0.8214,0.2755,0.1536,0.9599,0.0697,0.0325,0.1137,0.007,2.5427,2.1956,0.4167,0.001,1.756,0.528,0.0257,5.2716,0.0079,0.0125,0.0311,120.2377,-114.0818,15.7513,6.156,0.0525,Dup,Routine
W3_20140414_1050,2013,4/14/14,10:50,W3,5.21,NA,33,12.9,4,NA,1.05, R ,80.5061,NA,911,NA,4/14/14 10:50,0.8402,0.2539,0.2025,0.8397,0.148,0.0484,0.173,0.0068,1.9278,2.9637,0.3481,0.001,2.2474,0.7624,0.0876,4.3663,0.0157,0.0125,0.0298,127.5221,-110.0894,16.9743,17.4327,0.1467,,Routine
W3_20140421_1010,2013,4/21/14,10:10,W3,5.35,NA,33,11.5,4,NA,0.459, L ,10.4272,NA,969,NA,4/21/14 10:10,0.7629,0.2234,0.2092,0.7136,0.096,0.0405,0.1531,0.0032,2.2461,2.3765,0.3643,0.0023,2.2638,0.6062,0.0653,4.4363,0.0116,0.0125,0.0328,108.165,-110.108,15.3434,-1.943,-0.0178,,Routine
W3_20140428_0835,2013,4/28/14,8:35,W3,5.43,NA,33,11.1,4,NA,0.44, L ,9.3933,NA,NA,NA,4/28/14 8:35,0.7005,0.2099,0.1769,0.768,0.1029,0.0446,0.1242,0.0032,2.4296,1.689,0.3868,0.001,2.3766,0.4504,0.0658,4.7335,0.0087,0.0125,0.0299,105.486,-100.7182,14.3851,4.7677,0.0462,,Routine
W3_20140505_0945,2013,5/5/14,9:45,W3,5.43,NA,32,10.7,6.4,NA,0.54, L ,15.5777,NA,NA,NA,5/5/14 9:45,0.7062,0.2062,0.2008,0.8341,0.0907,0.0428,0.1293,0.0032,2.4085,1.3692,0.3774,0.0042,2.4655,0.4,0.0879,4.783,0.0082,0.0125,0.027,107.6034,-97.8095,14.1812,9.7939,0.0954,,Routine
W3_20140512_1045,2013,5/12/14,10:45,W3,5.65,NA,32,10.1,10.9,NA,0.462, L ,10.5964,NA,NA,NA,5/12/14 10:45,0.6169,0.1924,0.1832,0.9244,0.0434,0.0274,0.11,0.0032,2.7169,0.8388,0.382,0.0022,2.115,0.2408,0.0494,5.4119,0.0051,0.0125,0.01,98.7597,-97.6575,13.1437,1.1023,0.0112,,Routine
W3_20140519_1050,2013,5/19/14,10:50,W3,5.55,NA,29,10.4,9.1,NA,0.565, L ,17.4201,NA,NA,NA,5/19/14 10:50,0.727,0.2296,0.2337,0.9844,0.0641,0.0346,0.1502,0.0032,2.2846,0.9459,0.4884,0.001,2.3787,0.2873,0.0693,5.7049,0.008,0.0125,0.01,114.097,-92.1884,13.798,21.9086,0.2124,,Routine
W3_20140526_0950,2013,5/26/14,9:50,W3,5.75,NA,33,9.9,10.1,NA,0.39, L ,6.973,NA,NA,NA,5/26/14 9:50,0.7199,0.208,0.1823,1.0015,0.0542,0.0331,0.1226,0.0032,2.6134,0.5785,0.4609,0.001,2.256,0.2274,0.0951,5.8924,0.0055,0.0125,0.0295,109.2538,-98.5191,13.5283,10.7348,0.1033,,Routine
W4_20130603_1145,2013,6/3/13,11:45,W4,6.19,NA,46,10.9,13,NA,0.425, F ,15.432,NA,NA,NA,6/3/13 11:45,0.7988,0.1553,0.1151,1.0395,0.0293,0.0187,0.0434,0.0092,2.8807,0.015,0.6157,0.0038,2.043,0.0959,0.0887,3.1693,0.0025,0.0125,0.0932,105.2262,-105.4687,13.3003,-0.2425,-0.0023,,Routine
W4_20130610_0945,2013,6/10/13,9:45,W4,6.17,NA,58,11.7,11.3,NA,0.293, L ,6.2066,NA,NA,NA,6/10/13 9:45,0.9184,0.1807,0.0658,0.9744,0.0246,0.0157,0.0599,0.0032,3.073,0.039,0.4254,0.0067,1.6703,0.077,0.0673,6.3785,0.0025,0.0125,0.0525,108.3591,-108.613,13.6333,-0.2539,-0.0023,,Routine
W4_20130617_0945,2013,6/17/13,9:45,W4,6.25,NA,49,11.4,11.8,NA,0.29, L ,6.0522,NA,NA,NA,6/17/13 9:45,0.9254,0.1777,0.0638,0.9329,0.0278,0.0178,0.0582,0.0032,3.0839,0.0576,0.3767,0.0068,1.6705,0.1046,0.0889,6.0975,0.0025,0.0125,0.0478,106.8472,-104.98,13.3416,1.8672,0.0176,,Routine
W4_20130624_1055,2013,6/24/13,10:55,W4,6.28,NA,57,12.2,14.9,NA,0.221, L ,3.1111,NA,NA,NA,6/24/13 10:55,0.9515,0.1896,0.0748,0.9248,0.0207,0.0155,0.0575,0.0032,3.1378,0.0597,0.3638,0.0041,1.6228,0.0925,0.0832,6.5552,0.0025,0.0125,0.0364,108.2247,-110.4609,13.6878,-2.2362,-0.0205,,Routine
W4_20130701_0950,2013,7/1/13,9:50,W4,6.16,NA,56,11.8,14.7,NA,0.311, L ,7.1824,NA,NA,NA,7/1/13 9:50,0.9135,0.1764,0.0656,1.0708,0.0205,0.0156,0.055,0.0032,2.9185,0.033,0.3386,0.001,1.9631,0.104,0.0956,6.7998,0.0025,0.0125,0.0364,111.4989,-104.66,13.4201,6.8389,0.0633,,Routine
W4_20130707_1040,2013,7/7/13,10:40,W4,6.15,NA,52,11.8,16.5,NA,0.268, L ,4.9889,NA,NA,NA,7/7/13 10:40,0.9725,0.1838,0.0627,1.0351,0.027,0.0188,0.0764,0.0032,2.8737,0.0706,0.3808,0.001,1.8262,0.115,0.0988,6.6652,0.0025,0.0125,0.045,114.1766,-103.6414,13.5794,10.5352,0.0967,,Routine
W4_20130715_1015,2013,7/15/13,10:15,W4,6.32,NA,51,12.2,17.5,NA,0.234, L ,3.5786,NA,NA,NA,7/15/13 10:15,0.969,0.183,0.0817,1.3632,0.018,0.0191,0.0583,0.0032,3.1094,0.0827,0.3452,0.0046,1.6488,0.1134,0.0988,7.4079,0.0025,0.0125,0.0394,127.4526,-106.7004,14.4443,20.7523,0.1773,,Routine
W4_20130722_0925,2013,7/22/13,9:25,W4,6.13,NA,65,13.5,16.2,NA,0.16, L ,1.4105,NA,NA,NA,7/22/13 9:25,0.9948,0.1932,0.0903,1.055,0.0253,0.0144,0.056,0.0032,3.1022,0.0803,0.3797,0.001,1.7532,0.0988,0.0819,7.314,0.0025,0.0125,0.059,117.465,-118.9585,14.639,-1.4935,-0.0126,,Routine
W4_20130729_0925,2013,7/29/13,9:25,W4,6.3,NA,66,12.5,15.9,NA,0.24, L ,3.8075,NA,NA,NA,7/29/13 9:25,1.0834,0.1703,0.0797,0.7467,0.021,0.014,0.0402,0.0032,2.9653,0.0444,0.344,0.0029,1.9298,0.1053,0.1017,8.1462,0.0025,0.0125,0.0743,105.6138,-112.691,13.5575,-7.0772,-0.0648,,Routine
W4_20130805_1020,2013,8/5/13,10:20,W4,6.38,NA,34,12.1,13.5,NA,0.23, L ,3.4306,NA,NA,NA,8/5/13 10:20,1.0153,0.209,0.0648,1.2023,0.0215,0.0126,0.0481,0.0032,2.9681,0.0764,0.3336,0.0091,1.7075,0.0833,0.0692,7.5572,0.0025,0.0125,0.05,124.8018,-110.7617,14.3752,14.04,0.1192,,Routine
W4_20130812_1040,2013,8/12/13,10:40,W4,6.38,NA,72,12,14.6,NA,0.17, L ,1.6363,NA,NA,NA,8/12/13 10:40,0.957,0.1941,0.0759,1.2428,0.0241,0.0139,0.0565,0.0032,3.0196,0.1265,0.3306,0.0065,1.6803,0.13,0.1021,7.2358,0.0025,0.0125,0.0764,123.0056,-117.1689,14.6171,5.8367,0.0486,,Routine
W4_20130819_1125,2013,8/19/13,11:25,W4,6.38,NA,83,14.1,15,NA,0.121, L ,0.7116,NA,NA,NA,8/19/13 11:25,1.0433,0.2264,0.0738,1.3341,0.0205,0.0141,0.0493,0.0032,3.2849,0.1737,0.3509,0.0023,1.5839,0.1225,0.0812,7.8267,0.0025,0.0125,0.0443,133.4891,-129.1402,15.9617,4.3488,0.0331,,Routine
W4_20130826_1000,2013,8/26/13,10:00,W4,6.39,NA,76,15.1,14.7,NA,0.121, L ,0.7116,NA,NA,NA,8/26/13 10:00,1.0904,0.2438,0.1328,1.4728,0.019,0.0125,0.0546,0.0032,3.3936,0.3061,0.4478,0.0031,1.6441,0.1371,0.0662,7.9973,0.0025,0.0125,0.0404,144.6341,-137.5475,17.1699,7.0865,0.0502,,Routine
W4_20130903_0940,2013,9/3/13,9:40,W4,6.18,NA,46,11.2,16.1,NA,0.32, L ,7.7021,NA,NA,NA,9/3/13 9:40,0.9466,0.1735,0.0853,1.1692,0.0269,0.0186,0.067,0.0032,2.8341,0.0634,0.289,0.0043,2.307,0.1246,0.11,6.7343,0.0025,0.0125,0.0499,118.3804,-105.1353,13.7108,13.2451,0.1185,,Routine
W4_20130909_1035,2013,9/9/13,10:35,W4,6.47,NA,78,13.6,10.7,NA,0.09, L ,0.3447,NA,NA,NA,9/9/13 10:35,1.1764,0.2555,0.0841,1.5107,0.0222,0.0138,0.0333,0.0032,3.2716,0.0953,0.3668,0.0053,1.5558,0.0896,0.0641,8.7733,0.0025,0.0125,0.0656,150.5743,-130.6955,16.9089,19.8788,0.1414,,Routine
W4_20130916_1025,2013,9/16/13,10:25,W4,6.3,NA,51,11.8,12.2,NA,0.19, L ,2.1487,NA,NA,NA,9/16/13 10:25,0.9315,0.1859,0.068,1.0681,0.0245,0.0165,0.0636,0.0032,3.0744,0.0477,0.3223,0.0038,1.8927,0.0873,0.0743,6.7872,0.0025,0.0125,0.0626,113.3819,-113.7018,13.9858,-0.3199,-0.0028,,Routine
W4_20130923_1035,2013,9/23/13,10:35,W4,6.38,NA,56,12.4,9.6,NA,0.176, L ,1.7814,NA,NA,NA,9/23/13 10:35,0.9226,0.2041,0.129,1.0482,0.0206,0.0146,0.053,0.0032,3.2299,0.015,0.3297,0.002,1.8121,0.0663,0.063,7.0568,0.0025,0.0125,0.0512,114.6144,-118.1476,14.3615,-3.5332,-0.0304,,Routine
W4_20130930_0905,2013,9/30/13,9:05,W4,6.46,NA,89,15.6,11.2,NA,0.11, L ,0.5635,NA,NA,NA,9/30/13 9:05,1.0924,0.2521,0.2348,1.4124,0.0195,0.0129,0.042,0.0629,3.7691,0.015,0.3473,0.0027,1.582,0.0751,0.0263,8.7913,0.0025,0.0125,0.0547,148.7072,-143.6824,17.5944,5.0248,0.0344,,Routine
